RequestId SentTime ProducerRecievedTime ProducerUpdateTime EnteredKafkaTime ExitedKafkaTime ConsumerUpdateTime
179 1715951035346 1715951035350 1715951035361 1715951035368 1715951035369 1715951035372
180 1715951035723 1715951035728 1715951035738 1715951035747 1715951035749 1715951035751
181 1715951036101 1715951036107 1715951036121 1715951036140 1715951036144 1715951036148
182 1715951036498 1715951036504 1715951036518 1715951036536 1715951036538 1715951036542
183 1715951036893 1715951036896 1715951036907 1715951036922 1715951036924 1715951036928
184 1715951037277 1715951037283 1715951037288 1715951037304 1715951037307 1715951037310
185 1715951037660 1715951037662 1715951037672 1715951037678 1715951037679 1715951037680
186 1715951038031 1715951038037 1715951038048 1715951038067 1715951038069 1715951038073
187 1715951038424 1715951038430 1715951038444 1715951038463 1715951038466 1715951038469
188 1715951038819 1715951038826 1715951038839 1715951038857 1715951038859 1715951038863
189 1715951039214 1715951039220 1715951039234 1715951039252 1715951039255 1715951039257
190 1715951039608 1715951039612 1715951039623 1715951039638 1715951039642 1715951039646
191 1715951039996 1715951040002 1715951040015 1715951040023 1715951040025 1715951040026
192 1715951040376 1715951040382 1715951040392 1715951040406 1715951040408 1715951040411
193 1715951040760 1715951040767 1715951040780 1715951040798 1715951040802 1715951040805
194 1715951041156 1715951041161 1715951041172 1715951041184 1715951041186 1715951041189
195 1715951041540 1715951041547 1715951041560 1715951041579 1715951041583 1715951041587
196 1715951041936 1715951041943 1715951041956 1715951041976 1715951041979 1715951041983
197 1715951042334 1715951042340 1715951042353 1715951042374 1715951042377 1715951042381
198 1715951042731 1715951042733 1715951042743 1715951042747 1715951042748 1715951042749
199 1715951043100 1715951043107 1715951043119 1715951043138 1715951043142 1715951043148
200 1715951043498 1715951043504 1715951043517 1715951043534 1715951043536 1715951043540
201 1715951043891 1715951043897 1715951043909 1715951043925 1715951043928 1715951043931
202 1715951044281 1715951044287 1715951044300 1715951044317 1715951044319 1715951044323
203 1715951044677 1715951044679 1715951044688 1715951044693 1715951044694 1715951044695
204 1715951045046 1715951045052 1715951045064 1715951045071 1715951045073 1715951045074
205 1715951045425 1715951045431 1715951045444 1715951045461 1715951045464 1715951045467
206 1715951045818 1715951045825 1715951045838 1715951045855 1715951045858 1715951045862
207 1715951046212 1715951046219 1715951046229 1715951046237 1715951046238 1715951046239
208 1715951046591 1715951046596 1715951046607 1715951046618 1715951046621 1715951046625
209 1715951046977 1715951046983 1715951046996 1715951047009 1715951047010 1715951047012
210 1715951047362 1715951047368 1715951047380 1715951047397 1715951047399 1715951047403
211 1715951047755 1715951047761 1715951047773 1715951047790 1715951047793 1715951047796
212 1715951048148 1715951048154 1715951048167 1715951048183 1715951048187 1715951048190
213 1715951048540 1715951048542 1715951048553 1715951048561 1715951048563 1715951048565
214 1715951048914 1715951048921 1715951048933 1715951048954 1715951048957 1715951048961
215 1715951049312 1715951049317 1715951049333 1715951049348 1715951049352 1715951049355
216 1715951049704 1715951049711 1715951049722 1715951049740 1715951049743 1715951049747
217 1715951050096 1715951050102 1715951050111 1715951050129 1715951050132 1715951050136
218 1715951050487 1715951050493 1715951050498 1715951050515 1715951050518 1715951050521
219 1715951050871 1715951050875 1715951050881 1715951050897 1715951050900 1715951050903
220 1715951051252 1715951051259 1715951051272 1715951051292 1715951051295 1715951051299
221 1715951051649 1715951051655 1715951051668 1715951051687 1715951051689 1715951051692
222 1715951052043 1715951052049 1715951052054 1715951052071 1715951052074 1715951052077
223 1715951052427 1715951052432 1715951052439 1715951052448 1715951052449 1715951052451
224 1715951052802 1715951052808 1715951052821 1715951052838 1715951052841 1715951052844
225 1715951053195 1715951053198 1715951053209 1715951053221 1715951053222 1715951053223
226 1715951053573 1715951053579 1715951053590 1715951053607 1715951053610 1715951053613
227 1715951053963 1715951053970 1715951053983 1715951054003 1715951054006 1715951054010
228 1715951054360 1715951054366 1715951054371 1715951054388 1715951054391 1715951054394
229 1715951054744 1715951054749 1715951054760 1715951054770 1715951054772 1715951054774
230 1715951055124 1715951055131 1715951055144 1715951055163 1715951055166 1715951055170
231 1715951055520 1715951055524 1715951055535 1715951055548 1715951055550 1715951055554
232 1715951055905 1715951055909 1715951055921 1715951055938 1715951055940 1715951055943
233 1715951056294 1715951056299 1715951056310 1715951056328 1715951056331 1715951056334
234 1715951056684 1715951056691 1715951056704 1715951056722 1715951056725 1715951056730
235 1715951057081 1715951057088 1715951057101 1715951057114 1715951057115 1715951057117
236 1715951057467 1715951057471 1715951057482 1715951057494 1715951057496 1715951057500
237 1715951057851 1715951057857 1715951057862 1715951057879 1715951057882 1715951057885
238 1715951058236 1715951058245 1715951058257 1715951058274 1715951058277 1715951058280
239 1715951058632 1715951058637 1715951058649 1715951058667 1715951058670 1715951058674
240 1715951059024 1715951059031 1715951059044 1715951059062 1715951059065 1715951059069
241 1715951059420 1715951059426 1715951059437 1715951059448 1715951059451 1715951059454
242 1715951059804 1715951059811 1715951059824 1715951059843 1715951059845 1715951059849
243 1715951060200 1715951060206 1715951060219 1715951060225 1715951060226 1715951060228
244 1715951060578 1715951060582 1715951060593 1715951060600 1715951060602 1715951060603
245 1715951060954 1715951060960 1715951060965 1715951060981 1715951060985 1715951060988
246 1715951061339 1715951061346 1715951061358 1715951061377 1715951061380 1715951061384
247 1715951061735 1715951061741 1715951061751 1715951061759 1715951061760 1715951061762
248 1715951062114 1715951062119 1715951062132 1715951062148 1715951062151 1715951062154
249 1715951062505 1715951062508 1715951062519 1715951062536 1715951062539 1715951062542
250 1715951062892 1715951062899 1715951062912 1715951062933 1715951062936 1715951062939
251 1715951063289 1715951063296 1715951063309 1715951063327 1715951063331 1715951063334
252 1715951063683 1715951063690 1715951063703 1715951063721 1715951063725 1715951063729
253 1715951064079 1715951064082 1715951064092 1715951064099 1715951064100 1715951064102
254 1715951064452 1715951064459 1715951064471 1715951064489 1715951064493 1715951064497
255 1715951064847 1715951064853 1715951064864 1715951064872 1715951064874 1715951064876
256 1715951065226 1715951065233 1715951065246 1715951065264 1715951065267 1715951065271
257 1715951065620 1715951065626 1715951065637 1715951065653 1715951065656 1715951065659
258 1715951066009 1715951066015 1715951066020 1715951066035 1715951066038 1715951066041
259 1715951066391 1715951066397 1715951066409 1715951066426 1715951066429 1715951066432
260 1715951066782 1715951066788 1715951066801 1715951066816 1715951066819 1715951066822
261 1715951067172 1715951067178 1715951067188 1715951067198 1715951067200 1715951067202
262 1715951067552 1715951067558 1715951067569 1715951067586 1715951067589 1715951067592
263 1715951067943 1715951067949 1715951067961 1715951067981 1715951067984 1715951067987
264 1715951068339 1715951068344 1715951068357 1715951068371 1715951068372 1715951068373
265 1715951068723 1715951068730 1715951068743 1715951068760 1715951068762 1715951068766
266 1715951069116 1715951069120 1715951069123 1715951069131 1715951069133 1715951069134
267 1715951069486 1715951069492 1715951069505 1715951069522 1715951069525 1715951069529
268 1715951069879 1715951069884 1715951069895 1715951069905 1715951069906 1715951069907
269 1715951070258 1715951070264 1715951070277 1715951070296 1715951070298 1715951070302
270 1715951070652 1715951070658 1715951070669 1715951070682 1715951070684 1715951070687
271 1715951071038 1715951071044 1715951071056 1715951071072 1715951071075 1715951071078
272 1715951071428 1715951071434 1715951071445 1715951071463 1715951071465 1715951071468
273 1715951071818 1715951071823 1715951071834 1715951071849 1715951071851 1715951071854
274 1715951072204 1715951072210 1715951072223 1715951072240 1715951072243 1715951072246
275 1715951072598 1715951072603 1715951072614 1715951072624 1715951072625 1715951072627
276 1715951072979 1715951072985 1715951072996 1715951073005 1715951073006 1715951073008
277 1715951073360 1715951073365 1715951073378 1715951073395 1715951073398 1715951073401
278 1715951073752 1715951073758 1715951073771 1715951073789 1715951073791 1715951073795
279 1715951074145 1715951074151 1715951074156 1715951074171 1715951074173 1715951074176
280 1715951074528 1715951074534 1715951074547 1715951074565 1715951074567 1715951074571
281 1715951074921 1715951074927 1715951074940 1715951074957 1715951074959 1715951074962
282 1715951075313 1715951075319 1715951075330 1715951075343 1715951075345 1715951075349
283 1715951075699 1715951075706 1715951075718 1715951075730 1715951075731 1715951075733
284 1715951076084 1715951076087 1715951076097 1715951076104 1715951076105 1715951076107
285 1715951076458 1715951076464 1715951076477 1715951076493 1715951076495 1715951076503
286 1715951076849 1715951076855 1715951076867 1715951076879 1715951076880 1715951076882
287 1715951077232 1715951077238 1715951077249 1715951077258 1715951077259 1715951077260
288 1715951077611 1715951077617 1715951077630 1715951077651 1715951077654 1715951077657
289 1715951078008 1715951078014 1715951078027 1715951078043 1715951078046 1715951078049
290 1715951078399 1715951078405 1715951078418 1715951078434 1715951078437 1715951078440
291 1715951078790 1715951078795 1715951078805 1715951078823 1715951078826 1715951078829
292 1715951079179 1715951079186 1715951079190 1715951079206 1715951079208 1715951079211
293 1715951079561 1715951079567 1715951079578 1715951079594 1715951079596 1715951079599
294 1715951079951 1715951079957 1715951079970 1715951079987 1715951079990 1715951079993
295 1715951080345 1715951080351 1715951080364 1715951080381 1715951080384 1715951080388
296 1715951080738 1715951080743 1715951080756 1715951080772 1715951080774 1715951080777
297 1715951081128 1715951081134 1715951081147 1715951081163 1715951081165 1715951081168
298 1715951081520 1715951081526 1715951081538 1715951081555 1715951081558 1715951081561
299 1715951081913 1715951081919 1715951081932 1715951081948 1715951081950 1715951081953
300 1715951082304 1715951082310 1715951082323 1715951082341 1715951082343 1715951082348
301 1715951082700 1715951082707 1715951082720 1715951082736 1715951082737 1715951082741
302 1715951083092 1715951083097 1715951083108 1715951083117 1715951083118 1715951083120
303 1715951083471 1715951083478 1715951083490 1715951083507 1715951083509 1715951083512
304 1715951083864 1715951083870 1715951083882 1715951083898 1715951083900 1715951083903
305 1715951084253 1715951084259 1715951084271 1715951084287 1715951084289 1715951084292
306 1715951084643 1715951084647 1715951084658 1715951084674 1715951084676 1715951084679
307 1715951085030 1715951085036 1715951085048 1715951085055 1715951085056 1715951085058
308 1715951085408 1715951085413 1715951085424 1715951085440 1715951085442 1715951085445
309 1715951085796 1715951085802 1715951085814 1715951085832 1715951085835 1715951085838
310 1715951086189 1715951086195 1715951086207 1715951086223 1715951086225 1715951086229
311 1715951086579 1715951086586 1715951086598 1715951086614 1715951086617 1715951086620
